AuthorId,PaperIds,Usage
866279,16940 20665 27096 36592 84349 134716 150706 156590 219986 238518 240098 253613 295587 303598 306350 331915 394841 399201 402392 429633 444821 472471 503770 509188 528679 539008 556524 559065 562651 570639 597227 601247 620271 662755 682487 685354 690959 708945 714276 729180 743359 756950 798832 815414 829528 838246 843482 859627 861645 869614 877408 884144 898312 903130 917027 918189 932007 942430 944553 956291 964068 975322 978144 986214 988471 996492 1005706 1006091 1014904 1024641 1041292 1064491 1119179 1130816 1138414 1155769 1156550 1166656 1175533 1180558 1195052 1217744 1224479 1236566 1238214 1255382 1280760 1316041 1339531 1357598 1375247 1388358 1418929 1422835 1426011 1489039 1540018 1541890 1546163 1546293 1553224 1559914 1577203 1588946 1591050 1609283 1620459 1637877 1647702 1652396 1653279 1658721 1687426 1692712 1725296 1737433 1753494 1757889 1765862 1768460 1772413 1791779 1818863 1847474 1863900 1868654 1882793 1883072 1890480 1894554 1905985 1932735 1958836 1967240 1971378 2001926 2027687 2032646 2034275 2050696 2056337 2087172 2148754 2158164 2198949 2200230 2207205 2222286,PublicTest
867671,1205077,PublicTest
868008,681314 1336239,PublicTest
868058,260790 283998 393329 640218 873496 1038898 1241543 1264960 1433940 1800338 1896996 2040815 2177514,PublicTest
868201,140304 482144 529317 991693 1065509 1685691,PublicTest
869143,675555 698022 933442 943219 1141361 1457777 1518910 1567272 1612616 1651339 1717669 1747510 1761384 1986969 2016583 2032937 2173908,PublicTest
870139,101821 710887 735147 1979143,PublicTest
870970,17027 25739 66888 67723 145992 156211 197505 336329 394258 423330 441967 471230 491718 500290 520018 639468 650277 735964 947677 970438 995423 1116391 1154665 1160070 1195257 1202446 1280367 1306633 1325955 1344239 1423588 1435578 1441191 1522116 1542634 1543135 1551435 1583948 1586773 1595560 1609723 1626475 1627899 1646654 1677362 1692347 1926857 1930720 1965410 2002142 2129428 2150231 2189967 2232724 2237538,PublicTest
872394,10475 73046 86091 143503 151337 251791 291678 297755 368781 402060 428781 441816 473857 484611 578794 641619 746377 759491 821543 825988 883160 888339 967011 1010920 1018686 1031528 1044819 1065600 1112337 1199276 1218709 1245780 1484216 1499485 1531048 1566838 1686805 1689722 1744302 1776890 1950072 1978093 2011229 2022797 2041400 2045502 2056373 2113469 2234725,PublicTest
872561,31787 80416 213287 229692 338746 346118 430428 472067 970318 977546 1170267 1404534 1594064 1687886 1733577 1773564 1866961 2083109 2203525 2247933,PublicTest
872691,106747 106747 110769 142643 195035 270048 350896 358047 358047 377479 392438 457084 460827 460827 461558 461558 464871 464871 475279 490561 496819 546776 623473 623473 673458 686694 775058 775268 890796 908887 914912 929768 945344 963332 1188798 1193751 1232737 1315493 1334066 1334066 1341775 1378679 1439051 1471370 1603466 1615424 1617848 1617848 1673219 1673219 1685698 1878534 1908547 1921253 1975465 1981556 2071616 2081678 2133150 2133150 2183753 2197364 2197364 2238362 2238362 2244317,PublicTest
872736,238788 383060 404006 1529256,PublicTest
874282,433485 483462 648838 744554 778630 843289 1004777 1483709 1887838 1910688 1948931,PublicTest
877479,113102 161656 208458 260737 396545 438479 992817 1019909 1311369 1556211 1936147 2022174,PublicTest
878641,31302 63966 304035 471351 500989 511313 517161 611190 689138 744493 809478 875139 895553 909114 935758 974402 1059344 1069738 1119218 1284955 1294874 1318444 1533275 1561300 1594747 1727062 1834004 2035054 2100227 2111945 2112535 2112912 2125511 2192344 2201310 2235337 2239454 2251310,PublicTest
878843,37016 234014 292827 358973 447745 538906 548821 631279 842198 916794 970359 972179 1008457 1085633 1154795 1295931 1298963 1358091 1384990 1509625 1552346 1601255 1659562 1671593 1708917 1733923 1752678 1759780 1904167 1952286 2073822 2159451,PublicTest
882807,219882 350197 1500265 1672688 1930863,PublicTest
883246,16610 68443 81797 105489 172152 187339 216201 236240 294051 330427 383192 450770 460273 491655 511307 541140 551926 608320 628690 630987 649568 666226 685405 691455 707589 729542 732893 736251 795799 799416 814188 840209 868696 884982 899780 919035 931081 940193 963948 979640 1003013 1042514 1070464 1078523 1084876 1091814 1127236 1159375 1213458 1256213 1304197 1341682 1346723 1358464 1363636 1399381 1412558 1430603 1432782 1461720 1493753 1505859 1523953 1539886 1559261 1574850 1587160 1610039 1635431 1640392 1678948 1682721 1736439 1743517 1776218 1776640 1812055 1862948 1880822 1911723 1933811 1945999 1951058 1977006 1984296 2002128 2027879 2077719 2095914 2145021 2146172 2159064 2172417 2187262 2200511 2207535 2215379 2229070 2255079,PublicTest
888749,524071 2079660 2089234,PublicTest
888797,110051 2151803,PublicTest
889497,79729 89615 127252 195276 226582 278851 318979 389491 464781 558548 560583 666384 751610 768729 815169 819327 898322 907679 934302 991177 1011590 1013684 1102918 1156450 1163038 1188203 1244728 1415616 1430387 1501573 1506184 1581715 1611291 1632445 1685190 1756314 1762769 1814682 1898490 1927579 1984711 1989052 2048573 2078466 2095746 2141021 2146114 2168977 2257060,PublicTest
890184,15790 52489 494447 799463 865190 1025623 1097802 1220770 1367368 1407274 1438672 1632993 2050531 2068762 2112230,PublicTest
890217,64678 115088 160834 170305 174873 247745 258680 346110 454173 526231 595214 644033 711534 716465 724495 792932 793115 859610 985412 1098944 1203777 1235538 1240722 1271530 1371568 1428288 1489429 1511885 1523586 1574220 1586253 1604818 1677678 1678302 1791066 1794416 1820400 1975570 1977150 2047330 2085699 2110494 2174715,PublicTest
891243,36003 41607 78207 154160 193846 307179 399472 427934 660099 759136 844814 848710 981958 1025472 1064058 1072849 1173740 1263955 1282994 1417674 1541384 1583849 1608002 1705936 1752228 1986473 2097061 2163724 2185627 2215371 2229528 2249318,PublicTest
893828,538200 856100 1058097 1331673 1336822 1353538 1563075 1671767 1690085 2139501 2175745 2241813,PublicTest
895459,291365 391598 475154 635657 821415 1327546 2039471 2092324,PublicTest
898231,76333 78531 81817 112154 141766 171742 207006 219063 296141 325619 329572 339332 358213 386703 408444 418636 429596 430911 436059 437068 438279 438967 441099 457899 541258 565114 570322 572354 597051 622613 699865 700843 705879 709036 739032 756250 781179 781389 795355 923192 927589 940440 940690 948368 954086 965384 967540 968393 970736 972280 1021636 1061160 1073912 1108493 1126319 1127664 1198967 1206584 1216442 1226341 1229022 1273270 1289646 1302471 1323019 1338356 1343495 1343915 1361108 1458838 1480964 1502948 1506115 1507552 1512196 1527869 1575784 1599317 1663148 1668345 1685444 1749635 1754113 1773260 1788645 1815029 1851190 1857241 1870229 1919369 1923007 1938471 2022849 2023814 2045696 2112022 2122376 2140745 2223314 2256626 2258706,PublicTest
902549,228089 588090 600101 778137 856287 1002652 1112977 1317341 1478077 1648691 1666187 1702325 2057927 2157214,PublicTest
904238,1669006,PublicTest
906459,285108 634871 1047063 1413930 2036041 2129568 2163819 2170384 2221747 2231627,PublicTest
907286,204207,PublicTest
908969,7045 44616 62177 65952 88661 112327 122029 140639 155537 158660 194327 225113 229180 251384 252803 266707 287163 294952 304569 329172 342361 345084 362055 364467 369694 435803 469069 489120 490402 492248 516866 521917 539466 542510 553757 563054 564199 595599 629246 649467 700461 705274 714411 730054 738423 740498 741082 772165 779181 800003 800140 801407 804566 805859 827012 850033 857888 858265 880028 927397 949613 957949 966163 985419 1009714 1048395 1057281 1061947 1065678 1069219 1200134 1200848 1240490 1243208 1252673 1256975 1259371 1274644 1282599 1323397 1327639 1334931 1386734 1392032 1395003 1395721 1400516 1435427 1456275 1458877 1468470 1470816 1487807 1503430 1540880 1576865 1580510 1588626 1591736 1620331 1639936 1671453 1676094 1678205 1691426 1705221 1739853 1753467 1759491 1775285 1788398 1802881 1814194 1835206 1842261 1857904 1862408 1903079 1905289 1908197 1947447 1967736 2021631 2021855 2037933 2043097 2070305 2086165 2101849 2117875 2156487 2160317 2167567 2189400 2205850 2219105 2235045 2235631 2249014,PublicTest
909612,11968 116725 136317 165332 200601 278569 307711 320327 340253 355301 358332 413912 499602 519275 560246 567470 612703 656936 690970 780227 824621 865052 865763 932710 954240 960360 974437 1041030 1101196 1106937 1113300 1115970 1224680 1226603 1266691 1279042 1332363 1409805 1441116 1488549 1506840 1536205 1544057 1664551 1680240 1705532 1734397 1737665 1742264 1778797 1780117 1798082 1801720 1809252 1821237 1827433 1924189 1945208 1980253 1995818 2001357 2074433 2129611 2157484 2188799,PublicTest
910365,66816 126954 204214 232626 262610 325702 338596 359349 380335 458064 518525 519790 569338 748688 792011 879402 923065 957883 962671 1078620 1083000 1094537 1484369 1535636 1595830 1614245 1631474 1633783 1848932 1881357 1943905 1975441 1994579 2150541 2156561 2203594,PublicTest
911128,58822 334871 567087 590165 601672 822674 951829 1060997 1213658 1235134 1313594 1321522 1417591 1513614 1526280 1787243 1820976 2125552,PublicTest
912741,38587 255194 287280 395438 405834 1004606 1046541 1170916 1567486 1677338 1780188 1849925 1942201 1993359 2010331 2078397 2253249,PublicTest
915525,60332 124981 266925 282689 285238 308087 366892 420663 450531 492902 504531 523443 553244 580939 659932 686734 744858 768012 872211 985369 1090995 1094024 1229871 1294910 1360157 1364989 1396289 1401293 1506084 1815598 1821738 1933586 2017515 2067436 2160376,PublicTest
924381,4054 488700 1240056,PublicTest
926913,1195120 1253852 1364655 1529690 2214244,PublicTest
929138,59034 178674 181068 197355 253805 308572 370263 370801 373076 427955 492258 511612 597824 652546 699023 715277 725703 764203 765153 779465 803116 920057 946945 948264 957528 1006740 1011432 1045954 1089121 1093093 1138958 1169609 1184697 1189965 1218111 1218630 1230000 1253902 1274009 1282920 1296992 1300450 1309601 1414578 1500538 1529650 1575770 1624206 1661066 1676832 1744329 1757280 1759728 1781417 1797725 1877745 1949808 1973499 2004115 2024769 2045313 2117379 2173045 2217625 2254315,PublicTest
929926,365347 511914 679891 796971 843573 1249056 1304275 1871137 2018689 2140846,PublicTest
930670,862799 2116692,PublicTest
930792,24670 24961 142885 175071 190836 327269 501065 581848 652307 724971 752105 785684 788664 818648 923917 972808 1117499 1126817 1136377 1163161 1196515 1201803 1222615 1244898 1412970 1440853 1496485 1513386 1583091 1688654 1811704 1851744 1852731 1993891 2163219,PublicTest
931712,211509 563546 700449 950911 1088743 1246581 1899083 2099432,PublicTest
934736,17896 33235 82066 90588 95811 96690 117823 175333 228369 286290 312703 352090 365186 372404 391286 396079 396997 423031 424772 430284 434977 465872 503720 526162 594949 650917 696498 721986 783360 789092 818019 820249 824432 828141 897295 903735 945468 954670 990159 990712 999536 1049158 1084929 1115175 1134962 1136817 1148886 1152186 1161338 1200783 1231860 1264613 1371951 1411013 1412520 1439462 1514057 1552206 1578343 1582567 1617543 1634289 1643322 1701571 1737362 1757307 1761356 1829487 1836599 1837967 1870140 1920231 1923388 2005929 2011759 2016044 2037219 2070607 2084797 2158548 2182444 2185941,PublicTest
938701,6531 60851 71280 98955 162559 195933 211832 468803 509871 519428 596897 668246 758902 986936 1015380 1043145 1113492 1140622 1257080 1271772 1324463 1391326 1405697 1415391 1568833 1627929 1791766 1914310 1926387 1956649 1998745 2029524 2063639 2093422,PublicTest
938864,44237 129220 138622 215470 270421 535920 579187 777296 1011029 1083034 1139007 1313550 1460360 1509178 1952664 1989920,PublicTest
939127,18147 42065 100318 109799 123003 154482 165357 183560 192959 209882 220932 265366 271453 284303 309760 343498 387363 403703 414826 516159 564727 570537 575913 599481 638453 641050 667507 674254 678923 679229 713501 750341 750842 791960 798724 809367 855910 880702 899628 933174 979924 983073 991948 999904 1007760 1008082 1015330 1034733 1076498 1168159 1170371 1176688 1188244 1235377 1270262 1274960 1332430 1351190 1378410 1391652 1445042 1445835 1478327 1516409 1597542 1600308 1632835 1657963 1662888 1707757 1714485 1778764 1819258 1919498 1934327 2037249 2039769 2068160 2087204 2096353 2124427 2135488 2136272 2151762 2152700 2179983 2204304 2218395 2220097 2221633 2232967 2244054 2258812,PublicTest
939190,1535228 2089966,PublicTest
939520,12071 18551 133395 155628 243451 272006 316803 316953 325993 333556 432842 437849 479394 513892 532768 633964 634716 646041 650563 651647 651748 670437 681841 700391 751842 770652 780072 807049 816126 854492 896772 910190 954680 962383 976769 1074610 1076170 1086413 1094461 1106905 1113545 1124384 1135540 1140678 1191053 1263737 1312257 1335769 1400413 1413190 1436324 1496376 1558430 1570551 1612539 1651739 1664995 1674518 1794714 1795373 1798606 1807912 1831814 1871468 1888483 1896166 1917844 1928738 1934475 1939301 2037780 2094249 2110402 2119097 2187184 2205361 2220793 2250652,PublicTest
939819,738433 1110779 1521162 2061898,PublicTest
940958,193845 210478 348900 371531 392569 479503 514966 568876 859802 875985 910654 1069989 1074809 1094090 1179038 1184756 1194865 1222373 1245349 1418264 1555873 1701331 1718652 1749177 1867188 1874431 1930186 1959313 2044634 2112664,PublicTest
942045,27098 46475 73154 327309 332270 675792 885413 917549 1164649 1241599 1270375 1276202 1292134 1588021 2105254,PublicTest
943940,158764 286084 498714 600966 667801 905115 938465 1055359 1217577 2141780 2152685 2156687,PublicTest
945707,68342 192736 194189 239354 244265 248128 299623 374040 487505 514360 585026 747275 766307 780924 808345 857168 869741 958347 1048761 1054938 1120662 1151080 1169197 1224460 1232835 1352472 1383295 1707943 1776812 1797727 1928293 2017553 2027603 2125977 2213864 2255569,PublicTest
945873,1337 26541 217588 243799 258042 297999 402245 454144 500885 560384 642232 718630 866331 892742 927751 937428 1135376 1217469 1220869 1257870 1291849 1589116 1892139 1903308 2043620 2089843,PublicTest
947650,89720 101544 107701 155990 313349 445844 492609 493935 600166 608264 792355 884758 963367 1070983 1091622 1132754 1373943 1435243 1440040 1582525 1598892 1612778 2013654 2241470 2258737,PublicTest
948989,1012 153176 718917 941529 1278267 1639634 1745690 1746410 2229473,PublicTest
950318,772812,PublicTest
950378,1130887 1608845 1927242,PublicTest
950931,473944 490726 522338 950488,PublicTest
951758,50255 423388 577922 754762 1132592 1170528 1248314 2025007 2122877,PublicTest
955024,1446724,PublicTest
956306,733968 1025137 1042848 1263693 1721783 2095932 2234425,PublicTest
961053,352330 450766 499477 654547 1379582 1520483 2065826 2089174,PublicTest
961332,28075 28075 88685 125162 139649 139649 159183 159183 189058 189058 210319 210319 218442 218442 292953 292953 301826 301826 303066 303066 313407 313407 362946 362946 405665 405665 444491 444491 448390 448390 452063 452063 517249 517249 521498 521498 540588 540588 597784 606253 606253 627199 650133 654760 654760 683520 683520 691464 691464 693056 693056 696864 696864 699373 713181 713181 713608 713608 766919 766919 771801 771801 798702 798702 819754 822251 822251 869097 869097 886785 886785 886916 886916 900430 900430 945350 945350 960744 960744 989691 989691 996661 996661 1001175 1001175 1034153 1034153 1036061 1036061 1058641 1058641 1061909 1123746 1133076 1140047 1140047 1148088 1148088 1157265 1157265 1176473 1193916 1193916 1215889 1264623 1269603 1269603 1277425 1277425 1279483 1279483 1302169 1315910 1334161 1334961 1334961 1351838 1359718 1359718 1364054 1364054 1366274 1366274 1373959 1373959 1375724 1375724 1386249 1386249 1393776 1393776 1399560 1399560 1400655 1400655 1401258 1401258 1409855 1409855 1422559 1422559 1427747 1434677 1434677 1461104 1461104 1473275 1473275 1488963 1497942 1526069 1526069 1528373 1528373 1546850 1546850 1560429 1560429 1561688 1609599 1609599 1610960 1610960 1625950 1625950 1643833 1643833 1646453 1646453 1649027 1659160 1659352 1659352 1666494 1666494 1675302 1675302 1691941 1691941 1729259 1729259 1762622 1783163 1786886 1787821 1815631 1815631 1822379 1822379 1869947 1869947 1880110 1880110 1899348 1927413 1927413 1949414 1949414 1950955 1951403 1951403 1955271 1963323 1963323 1984320 1984320 2024474 2024474 2033510 2033510 2035747 2035747 2051243 2051243 2063054 2063054 2089952 2089952 2098658 2129900 2129900 2143599 2167235 2167235 2187141 2187141 2201413 2224184 2224184 2256945 2256945,PublicTest
