AuthorId,PaperIds
1108810,1978744 1983965 1117591 275506 1217566 831993 460481 750717 1246518 1069271 1797781 1183229 1076743 1510605 1414345 217559 710471 1097724 2025865 131696 2042691 1442975 1446790 1836976 1722249 2030791 2015850 1268042 1735523 1294672 127230 2228991 555843 1840328 223480 1354840 3206 437244 848775 1371035 1802558 2171498 1812032 73034 168007 1672171 196124 1266322 1659538 738811 261801 206284 1899949 930097 1550938 1286652 1106469 1850156 177990 1368254 1709919 677084 259995 271060 1408039 1957120 697963 468614 454916 1874269 372551 889938 1031399 483358 1186786 630828 2088095 1911285 1876135 1848387 1516313 1399719 1362764 1328557 1251830 1076703 970894 967460 710998 519230 266006 200518 184692 2114547 1048744 1561661 2224363 1873430 1835316 1447960 1070815 804753 694864 596144 844393 645814 2083371 531174 509304 388484 285362 620772 290988 236525 1162458 2179967 850357 808978 2026169 700274 1664968 214330 44074 1033761 1355136 551685 1739347 2127663 1731313 467040 182330 1992868 1681132 480421 995319 2152184 1895411 2233441 1542296 1312237 461347 2191572 1029726 961185 108468 94660 85365 860233 66676 1913404 1275719 1996039 332171 2128113 2215808 1374263 1359305 1355481 1973384 1584500 2049387 1529421 1317924 1288252 1176908 688855 1225012 850030 2044368 2032323 1721686 1245881 970442 519364 511199 1248898 1165334 902263 431681 1592782 1077730 917508 688259 394696 319820 199135 181823 1192001 1025812 1317123 1173971 230687 2198294 2005337 416351 2136350 1240250 96008 83376 788826 216019 2188927 2181538 1674169 384098 463790 1948149 471378 1859898 848172 819814 777903 1882958 1047528 109658 1798242 1179934 580773 133595 780519 325074 80371 1824835 813568 2092146 1136920 2216575 2047438 1847060 1958780 902329 1645692 1966 1080960 15054 1273936 1629702 704875 1526061 2185977 1371667 965449 1661933 1497197 526024 1316991 2207965 1384199 466035 1844833 559500 972279 639510 1630192 1329514 1806837 979182 37993 2241769 1227473 1049246 691237 618018 1322187 248970 2203951 1288712 1452567 1518518 470593 379682 633188 1238063 745287 631598 2002642 1938237 1540486 1253102 933943 835794 814158 507535 1156185 1406480 1838190 1770876 1039354 250938 1965326 686404 1871715 1298808 1388630 95267 1411212 680847 2081958 2056611 1423984 1279446 1274467 531767 695495 1693285 1279593 2148249 2129205 800162 145433 803481 2086395 524883 815926 270635 1856556 1738116 1629810 904787 1438183 1295888 1248478 1226616 1036030 590774 12128 1339620 1642215 1303427 999907 1188343 2060401 205871 318525 129807 2050794 1394577 975560 1553079 1402776 1157537 2048241 1960283 1826975 745444 406213 2001783 1810186 427950 141872 1417466 352097 19617 2108729 2215701 2122808 2091729 102979 1048694 755344 1502554 1590522 1148004 397967 90804 924414 931715 770223 1270577 1120762 897062 572349 209747 612794 557135 69888 1000262 1952218 1522710 310748 1764951 1559009 372277 2252521 481637 1964929 1637048 140766 991084 192478 852090 1722382 1613011 587421 1715867 1871943 2005453 469206 79458 148429 913136 307652 245039 818053 30912 1151833 65102 1889214 644757 2140711 1683840 63154 632063 1242512 865053 1695403 1827375 316774 2204543 338048 2163879 207844 652795 1954663 1869581 1667641 121080 116821 32597 666621 1166116 2175747 848153 732021 357979 1797403 1620240 1268080 1214082 983167 852695 162143 1851682 643528 151119 18285 1376216 1846719 1300243 1697927 1664525 1645822 1626800 1197296 1072420 312228 815589 1864898 1745007 1691968 1577331 580150 527896 2199583 1512863 333973 2212581 1929965 624619
1289037,444061 1273804 1218230 2145986 2146717 433989 1175870 1810589 1369733 1313801 875400 664175 1942890 1292936 770035 1528812 2011947 713651 1956537 2154274 2212710 1949275 990214
1059662,1291688 624482 1395591 1004665
551763,481998 2008685 1036912 1347371 1045878 645748 1648454
1035092,2147145 1705487 1063000 518787 301058 1301665 1055931 279541 543451 1452726 2017556 1630259 411139 2084280 345456 13889 2094830 1393403 679165 1663428 1739682 1814214 2061149 1321761 37138 1438608 778579 2240510 516400 1132877 1103904 2092788 96320 1310257 1272104 227553 1453474 651827 913161 2089825 1764333 2078726 85981 112706 2256260 1749751 1020059 831748 1292727 1718980 1052600 422602 2164086 1691112 1377337 2092195 2015450 1814285 1402342 101084 1873935 318336 1980477 583482 1670180 18718 137353 1643098 1652015 1399417 11972 379072 2201267 1360271 549527 691591 1307034 270252 356040 844045
1370967,1297874 1297874 1719761 1719761 1145080 1145080 1106004 1106004 1752391 280610 280610 1723767 1642360 1379685 1560989 1560989 1560989
2067288,2163859 820727 631939 1809610 1704207 1217018 372175 1664437 379105 2113017 936553 598713 255339 1259144 909231 1053949 4868 2256794 2256794 2256794 1059285 165790 1067328 2091267 451423 687135 352088 359348 359348 359348
68442,1254384 810278 210286 2055801 2122432 1753187 1140750 1569877 1082885 1282045 1373192 1425866 274626 1996627 1141983
1067871,1332036 1922338 1047589 330283 1050603 1614255 88904 1308401 541662 1748858 265206 2243816 2025355 1303597 328334 645118 776173 1153564 1970410 1290741 1754662 346157 601873 512849 1523042
207715,2088296 202620 2079377 2023789 1818811 376672 264957 1798956 746328 814310 50670 1826480 1495137 2195797 105345 415406 1734381 79261 336411 1823068 2181058 213623 67089 920917 839875 515532 713280 567111 496954
551787,2255778 1960137 374049 326663 1387517 1011495 108656 2220101 2067164 997328 750434 1210746 602216 369129 1287313 2036851 324546 130735 1961144 1089750 706823 1919477 1914165 1434768 681358 521840 1234267 2256531 957655 1941987 145315 876239 2022319 1579213 1137080 230928 242434 1617166 809556 1613489 1854829 2237559 1906851 1140044 2183804 2208481 1589550 591889 145748 865273 2204120 1586312 2044503 1401060 1233707 1580891 1701545 775189 1895351 1706066 1729157 791047 515497 756752 237337 1817052 1676937 921580 437914 553324 878970 2057186 899156 741273 1056024 1042721 105400 1449454 1837475 478755 867631 4618 73349 1823388 745741 2231853 948604 1689815 986957 2124297 413511 1689278 965223 1757181 1924313 1774111 1409014 983299 1673958 694886 554137 1044311 646226 322142 2249474 1841651 11038 340741 237572 2154284 1949953 1428840 2090233 1354168 584002 655061 315311 874100 1853283 1778155 1453469 198622 1900125 1719835 2182867 1045525 1243662 1030841 252207 1133274 569330 2255345 1192216 1745543 326294 901380 620327 125431 584042 161569 291918 1092804 1074731 295038 2132669 1707619 788556 1513993 1159885 1507042 1458213 540337 700385 1612593 907257 1741470 600949 40051 2099921 296447 342528 1451733 816659 1356146 1063153 512429 383527 1811904 1242224 855464 2222804 1409221 1365615 1062056 675321 1182149
150384,347791 828854 894712 1158720 521649 102211 97523 1917065 2009103 2137003 58204 1287767 1237332 2154187 1916294 1629877 1415174 1415174
2142696,831891 1093416 1495751 378767 1846683 309832 1781175 1586509 694710 616477 1617796 622874 2023844 591028 815377 409700 393556 46743 1202457 290065 238059 1386729 1361620 2241271 1698248 905415 1488282 1423267 1590452 305282 825065 2193677 258089 229954 2047230 1855052 1128884
1338228,1680424 504125 1597419 1401174 499442 2101066 755647 1903218 343637 2107165 756769 558459
1346425,1770641 1121217 1874922 1784968 185155 1095413 1240210 77395 122528 806211 1450206 790745 1569545 1818886 1695633 1664532 299766 11437 520110 985305 511888 2038820 1184545 2164501 1319347 1867025 749986 1042324 588173 1287003 400405 2038199 1195890 1284137 1575267 1903231 1485692 225353 1904790 206455 1999531 73776 824220 2083687 2073042 700716 1587809 603960 1298781 823037 460033 15242 1192445 1051318 926082 643677 422360 443700 2066924 1252109 961057 843172 829905 1630875 1155991 856464 843756 613904 1033164 756988 388231 587796 844300 306553 1063437
1272701,2188565 799536 853019 650143 1776543 1442372 340184 1981847 136316 57524 2031310 1030283 1869279 211345 399239 2067256 570733 514454 1471410 1624805 670211 863404 1248090 382703 1604676 392959 2160034 957454 725829 1245693 837366 1067149 1914561 720130 2241015 1627909 1247043 2248357 1083150 1776452 2004036 920378 2169487 279514 522703 1578610 1617681 1866993 315809 40363 1025331 375233
1502087,2108561 205498 1990335 1571995 891597 217518 1315242 1050350 46103 736537 1105859 2111081 472153 2076523 1999507 332420 1678211 1285931 299579 1502915 1492384 44041 1064088 1733457 1133395 478770 1481306 512358 736406 736406 1533214 1069046 1609484 2137499 1050474 1493602 1847506 2104199 1210189 1788862 1788862 2119610 217666 702511 2044756 1780398 711087 2249979
576405,1427882 1084661 1258405 1316999 709310 895288 221794 614422 611266 707968 410312 1700548 709176 1419779 544090 560558 2025479 2040164 666075 1661356 171374 640752 1872329 1178165 1002307 738708 1585685 1410404 1230770 729476 596104 140272 54941 1599017 1003225
1026966,406098 57112 980869 522920 765589 1736480 136937 2149833 10218 23648
789401,1143562 827301 1723628 1888364 403372 2077376 1759650 624278 215769 594847 868942 1915471 1659926 1089347 751464 539693 1215765 1882273 1363411 1359829 1196001 1336449 1241303 1586023 1009089 89199 358849 2100583 315868 1038279 2110010
1932442,1506079 750155 585781 2171920 1151382 1279629 514639 174180 2174875 1798153 1856578 1781737 1283628 1890046 1385130 885026 2103414 817224 880131 906872 673320 292892 626556
1739688,1903282 1485316 1098448 1061339 789856 624951 19275 1762640 607727 1790684 2119423 2066127 2115615 25660 133420 576014 2091591 1941075 188714 1692780 1676613 1243782 166004 1442706 591317 1098646 952945 313137 1338664 1250908 1342228 773920 1387541 611413 477295 1164238 1596271 1003524 1685604 474114 756106 1217809 1745261 2070427 181306 1048497 603629 573480 1990761 974780 760810 1389051 1481030 346305 156187 829703 1357064 322860 2169514 36098 1960346 1113225 2143290 874448 322071 1788256 135525 2201107 2116563 1264472 783561 1767232 1605453 228719 2063433 1417773 401959 1751099 1442784 1190359 484727 437928 2167705 1217295 1154765 2040876 1854500 165301 2016104 1909983 2203610 328978 1729922 1202345 560513 1431658 465793 1263042 718735 413311 1363843 521007 395770 500109 1668458 700520 421946 281633 898663 562913 1656619 284526 1386333 533679 1567315 1215712 643594 578479 346109 1111512 950938 925687 530401 514934 405476 1033446 685218 1894633 770796 2091150 799103 116178 1736494 1660110 1584351 1267463 1033978 254797 1566323 1404749 709441 691230 735432 703042 330750 1245880 1002714 95445 1666364 129064 2034796 1810629 871881 2083011 118203 2183138 165922 1510247 2179451 1365352 955184 873798 938927 1632108 89215 1876525 1330619 131840 1189882 781347 2203660 1548729 1189843 1996981 2039160 2141243 1837558 1482540 403083 1832809 1838282 1288979 1258608 977221 1592802 2247412 1110173 1770266 271468 2193760 1200408 1461796 544577 1122489 2101296 821930 886588 409074 275726 1758021 1023213 483851 1543624 1844568 1230581 1557887 1913823 997087 608047 1422811 1257532 951758 565461 385550 91184
2280367,214983 736439 83483 1458089 278942 74190 707424 128998 1766052
2173872,2238237 2039895 173591 551487 211719 1249221 704182 1082151 1892882 1337588 2082411 882096 261505 1848569 1662420 1320705 2033039 1994071 1188645 2003033 2223096 1013598 1144261
1346483,430474 430474 2200001 2163399 42216 1024068 463632 1176390 1710785
986037,2031794 972026 133369 2232976 398545 361370 935422 1758057 1608449 1270594 1149861 767271 77432 18978 1511460 1008478 666655 1225799 358602 670824 1451253 1175573 2221249 1654268 639676 604894 567638 290256 1173796 2219001 90683 1106857 6411 590575 1950890 1959977 627549 25645 1331961 2191934 1924761 1751225 1338811 2133346 789212 1536667 825866 2209201 728249 1032048 1750256 738874 632995 589633 233146 1188400 1296703 912230 169516 1459517 1836804 837858 615739 2023786 756413 913169 504245 1982477 61052 64099 1455948 1242913 298686 1117112 1910925 2085411 1939730 1122443 2166411 1998587 1864177 1778820 126154 1930395 1606811 2240411 1817369 184119 20576 1714013 1569313 1223265 1000683 922494 1144934 1432484 743759 1830022 1486765 366948 1628799 1520845 1916818 1871281 1737881 574624 1986187 363410 1430752 90915 832395 1893373 776715 1099207 1071064 218104 832198 1130558 714065 433045 1144651 1073193 346932 752728 2065005 1897467 131268 1283505 1478629 155215 307129 445028 38371 328601 432614 420294 43691 1861017 1639844 462533 459909 1155189 1898847 2064436 1682962 1116878 1005860 165987 2007204 1537715 1499866 1741058 669689 1084444 1618237 1143016 792774 234154 1739620 466126 202803 1828375 2024237 1701190 1797364 1505056 1422826 1321137 1382 1381361 793532 1500922 543059 1557885 1040767 2204906 936037 1335282 1376221 494533 2058876 1905895 765781 2007181 1733033 522265 359572 74212 1125494 548296 2028404 1383164 1107085 545527 85584 1724848 1221370 1957136 652315 138054 1947572 1232242 563026 295935 1856241 1929062 1670848 583315 2069971 1439953 974159 477029 361719 1596356 1959338 939012 1320282 661615 303557 1560806 2162308 706659 315125 665917 1266281 1061719 687219 69271 1204292 1057196 991103 1945746 1375014 2144109 1880807 1856266 623355 1723354 1857733 39340 2221136 2152699 145098 1665998 754169 1666322 1153918 1712797 1040300 704375 158734 1390114 1633730 2217215 1438975 1938242 1602687 1070977 729463 1272448 1318554 875546 480790 735975 993313 1227555 652372 2111432 1284192 309490 1110459 2185293 2102606 1827259 1629325 956558 609052 366475 1229758 770862 637129 463515 133271 2183453 389264 1238094 1028391 686431 683002 501699 1727668 182256 527745 624756 1027353 1489790 428108 2238231 159795 21466 1038638 1751167 493800 517301 1691783 1935345 1530097 306668 961672 196741 1251768 876372 1492363 1983542 1864412 1419812 720811 201161 190116 1033919 1174792 2081752 1477182 219694 1979182 778795 529667 585887 2187879 357257 158081 396891 813511 897516 757978 1195485 1317575 1536546 1087800 1037480 957738 1209408 347452 1945660 562824 597776 618992 889108 88978 1536809 495448 483525 1132452 1008898 199482 351841 946676 1363945 135968 1552611 2174352 371083 1693374 2038504 1454693 972258 1189292 605621 1876971 543718 482182 1748073 983656 1533464 510373 188074 1324868 583188 1677196 1507810 2186559 607695 1312001 1502200 528245 1765827 1933608 1462495 1331397 1191769 1358904 904906 17514 155049 2213674 594046 38337 2000306 916645 716023 249272 345510 1606074 1864766 114257 1186917 976123 593072 1740557 51618 2146523 1954703 1141696 601894 1558038 954021 830604 1522183 1286095 1425857 946289 87635 1996950 1777169 1281859 274950 1708322 38448 2207006 1574804 183143 1982398 818761 1285527 104379 611897 1335151 1290160 1907765 556008 666866 1050163 1041837 172379 1494215 122778 459229 1846967 2119506 1190175 1091282 696861 446156 870145 325382 1485718 867064 672024 359790 145417 409806 2247847 1792441 1251891 813462 697363 1240291 443500 1954142 722998 1360028 268611 644849 2186985 1851516 1117232 458808 321149 247349 773388 118734 289078 2164310 1508280 1810170 978313 220849 2125455 1941991 1872468 1851372 1846785 1721941 1316494 1214713 1177355 953387 838911 730426 649258 610101 575444 256047 30630 1219626 1030210 2241351 2172040 2163110 2111405 2057503 1979677 1932924 1920803 1906890 1870633 1866413 1823923 1790982 1748533 1727588 1709742 1697889 1697664 1633893 1535641 1398103 1341728 1301605 1275116 1265500 1209905 1197458 1146286 1132429 1087934 1066574 1063978 982242 963957 950165 890271 880004 834787 824623 717428 708431 651986 631321 624952 613552 607316 600016 591545 539066 514688 513767 448432 445636 427432 419903 377055 359762 309267 303509 295518 281914 233835 226421 218946 187074 167979 118399 96790 76676 59354 50658
2272191,2052854 1907835 1690624 1616681 821998 13397 1764842 501242 469847 1633272 1703637 304689 836155 1212199 372186 227685 1689720 1626515 1086303 184621 1874232 66535 1834571 521462
